feature_name,feature_importance,rank
ic.eps.ratio,0.11919912371674239,1
ela_meta.lin_simple.intercept,0.09863768251511397,2
pca.expl_var.cov_init,0.08698029302697761,3
pca.expl_var_PC1.cov_init,0.08114090410680944,4
ic.eps.s,0.07090381025769774,5
ela_meta.lin_simple.coef.max,0.0651962738960767,6
ela_distr.skewness,0.055036987985662346,7
ic.eps.max,0.04950103397694078,8
ela_meta.lin_w_interact.adj_r2,0.04941718268056586,9
ela_meta.lin_simple.coef.min,0.048171121278935775,10
disp.ratio_mean_25,0.04411854467312557,11
ela_level.lda_qda_10,0.04008573826418193,12
disp.ratio_median_10,0.03348946195753803,13
ela_distr.kurtosis,0.03191962848659042,14
disp.ratio_mean_05,0.02814808465953187,15
disp.diff_mean_05,0.0275855475789906,16
nbc.nn_nb.mean_ratio,0.02527458660447771,17
ela_level.mmce_qda_25,0.02448530296527325,18
ela_level.mmce_qda_50,0.024308829918689663,19
disp.ratio_median_02,0.02324960955236521,20
disp.diff_mean_02,0.02213911055252675,21
disp.diff_median_25,0.021180279541172395,22
disp.diff_mean_25,0.02029691099596762,23
ela_meta.quad_simple.adj_r2,0.01808002721415629,24
nbc.nb_fitness.cor,0.017239106598540232,25
ela_meta.lin_simple.adj_r2,0.017146157479670555,26
nbc.nn_nb.sd_ratio,0.014871439467356069,27
ela_level.qda_mda_10,0.014505075963884043,28
disp.diff_median_10,0.013811204449501565,29
disp.diff_median_02,0.012721981513337938,30
pca.expl_var_PC1.cor_x,0.012704630129869103,31
ela_level.mmce_lda_50,0.012386271402721853,32
disp.ratio_median_25,0.011804846908641859,33
ela_level.lda_mda_50,0.011181939528843806,34
nbc.dist_ratio.coeff_var,0.010945304312732607,35
ela_meta.quad_w_interact.adj_r2,0.010830958891519173,36
pca.expl_var_PC1.cor_init,0.010787855092301436,37
disp.ratio_median_05,0.00938101446815279,38
ela_level.qda_mda_25,0.008839559167768542,39
ela_meta.quad_simple.cond,0.00875229587275941,40
disp.ratio_mean_02,0.008513924987412562,41
ela_level.mmce_qda_10,0.008495863399051522,42
ela_level.mmce_mda_25,0.008444064627375202,43
ic.h.max,0.008319085786687493,44
ela_level.lda_mda_10,0.008284587847917973,45
disp.ratio_mean_10,0.007397322069929627,46
disp.diff_mean_10,0.007359505942810707,47
ela_meta.lin_simple.coef.max_by_min,0.006993382536985442,48
disp.diff_median_05,0.005149039658355901,49
ela_level.lda_qda_50,0.005000266716743389,50
ela_level.qda_mda_50,0.004485682443968161,51
ela_level.mmce_lda_25,0.004253015811630964,52
ela_level.lda_mda_25,0.0037335676831677846,53
ela_level.lda_qda_25,0.0036000605403243226,54
ela_level.mmce_mda_50,0.003321365115216524,55
pca.expl_var.cor_init,0.0010370981296095095,56
ela_level.mmce_mda_10,0.0010317666598878593,57
nbc.nn_nb.cor,0.0,58
ela_level.mmce_lda_10,0.0,59
ic.m0,0.0,60
ela_distr.number_of_peaks,0.0,61
