feature_name,feature_importance,rank
ic.eps.max,0.5475939594515152,1
ic.eps.ratio,0.28090079246850763,2
ela_meta.lin_simple.intercept,0.12188590147944164,3
ela_meta.quad_w_interact.adj_r2,0.08378481674577666,4
ela_distr.skewness,0.06574517702186296,5
ela_meta.lin_simple.coef.max,0.033620200685550446,6
ela_level.mmce_lda_10,0.02216424807626545,7
ela_level.mmce_mda_10,0.020871092684951832,8
nbc.nn_nb.mean_ratio,0.015741492835688535,9
nbc.nb_fitness.cor,0.011312025874155028,10
disp.ratio_median_02,0.009365176244451236,11
disp.ratio_mean_02,0.007690189918373615,12
disp.diff_median_05,0.006693195198881771,13
disp.diff_mean_25,0.006068624521722148,14
nbc.nn_nb.cor,0.005968145486658036,15
disp.ratio_mean_10,0.005298843269648866,16
disp.diff_median_02,0.004882861068503414,17
disp.diff_mean_02,0.004727948724403543,18
ela_distr.kurtosis,0.004143051874586464,19
ic.h.max,0.004025793450125341,20
nbc.dist_ratio.coeff_var,0.00364646982638664,21
disp.ratio_median_25,0.0033306776635831144,22
ic.eps.s,0.0030082967592795725,23
ela_meta.lin_simple.adj_r2,0.0027936175663331193,24
disp.diff_median_10,0.0025632816167064994,25
ela_meta.lin_simple.coef.min,0.0024472534728137204,26
ela_level.mmce_mda_25,0.0023100767659601663,27
ela_level.lda_qda_10,0.002274834823241906,28
nbc.nn_nb.sd_ratio,0.001882197045940961,29
ela_level.qda_mda_50,0.0017613778757995101,30
disp.ratio_mean_25,0.000998852723847784,31
ela_level.mmce_lda_50,0.0006538421146812085,32
ela_level.qda_mda_10,0.0006113265152222104,33
ic.m0,0.0005979656856072156,34
disp.diff_mean_10,0.000523515506887181,35
ela_level.mmce_qda_10,0.0004688420797935565,36
ela_level.mmce_qda_25,0.00042408937886741346,37
ela_level.mmce_qda_50,0.00038885530124360354,38
disp.diff_median_25,0.0002755929807939905,39
disp.diff_mean_05,0.0002394963251252062,40
ela_level.lda_qda_50,0.00022506503972419785,41
ela_meta.quad_simple.cond,0.00021123457723060783,42
pca.expl_var_PC1.cor_x,0.00019922604702325895,43
ela_level.qda_mda_25,0.00016819639433783296,44
ela_meta.lin_w_interact.adj_r2,0.00016297048218362448,45
disp.ratio_median_10,0.00016187194879258316,46
ela_level.lda_mda_25,0.00011649773254191533,47
ela_level.lda_qda_25,0.00010987202387090958,48
disp.ratio_median_05,0.00010822108350942055,49
ela_level.mmce_mda_50,9.89211542852945e-05,50
ela_meta.quad_simple.adj_r2,4.75390131119698e-05,51
ela_meta.lin_simple.coef.max_by_min,0.0,52
ela_level.mmce_lda_25,0.0,53
ela_level.lda_mda_50,0.0,54
ela_level.lda_mda_10,0.0,55
ela_distr.number_of_peaks,0.0,56
pca.expl_var.cor_init,0.0,57
pca.expl_var.cov_init,0.0,58
pca.expl_var_PC1.cor_init,0.0,59
disp.ratio_mean_05,0.0,60
pca.expl_var_PC1.cov_init,0.0,61
